Filename	C_1A	C_1B	C_2A	C_2B	C_3A	C_3B	C_4A	C_4B	C_4C	DS_1A	DS_1B	DS_2A	DS_2B	DS_3A	DS_3B	IS_1A	IS_1B	IS_2	IS_3A	IS_3B	IS_3C	MS1_1	MS1_2A	MS1_2B	MS1_3A	MS1_3B	MS1_5A	MS1_5B	MS1_5C	MS1_5D	MS2_1	MS2_2	MS2_3	MS2_4A	MS2_4B	MS2_4C	MS2_4D	P_1A	P_1B	P_2A	P_2B	P_2C	P_3
QC_Shew_11_06_Run-01_4Jun12_Roc_12-03-29	0.000923	0.004613	23.1023	46.965	17.65	17.7	14.77	15.7	17.68	5.498	3.758	838	2514	1.786	1.176	0	0	861.9854	0.059329	0.515222	0.108509	4.3985	487.55	601585	55.573	6.51E+06	0.013579	0.015382	6.905	6.906	10.684	109.2	833	0.2367	0.3555	0.3876	0.4445	10.24	-10.244	2112	1810	1565	0.029393
QC_Shew_11_06_Run-02_13Jun12_Roc_12-03-30	0	0.009936	24.0917	35.5724	21.3	21.48	16.56	18.31	21.44	6.389	3.14	875	2627	1.884	1.176	0	0	805.881	0.029064	0.639397	0.161464	1.65	479.8	1727100	127.463	1.54E+07	0.015999	0.018011	8.143	8.143	4.306	119	809	0.1912	0.2692	0.2854	0.3665	9.23	-9.226	1669	1349	1205	0.029046
QC_Shew_11_06_Run-02_16May12_Roc_12-03-30	0	0.003731	23.061	40.7181	21	21.03	17.69	18.73	21.01	5.872	3.4	835	2508	1.947	1.224	3	3	835.4903	0.033852	0.52333	0.148216	5.461	497.3	574080	70.8	5.81E+06	0.0109	0.013247	5.481	5.483	13.18	105	875	0.1819	0.3089	0.3469	0.3898	9.54	-9.536	1847	1532	1355	0.016236
QC_Shew_11_06_Run-02_17May12_Roc_12-03-30	0	0.003382	22.7283	45.5819	20.96	21.45	12.49	18.8	21.49	4.164	4.339	825	2475	1.852	1.185	2	2	897.4009	0.096883	0.502949	0.133109	3.074	412.7	907870	57.273	8.91E+06	0.00867	0.011513	4.217	4.217	7.541	94.155	901	0.1585	0.3462	0.4048	0.4397	9.92	-9.92	2023	1680	1393	0.027997
QC_Shew_11_06_Run-02_24Apr12_Roc_12-03-26	0.000568	0.002271	23.096	38.1451	18.32	18.5	13.91	17.11	18.47	4.493	4.438	826	2479	1.936	1.212	1	0	1030.714	0.231618	0.327206	0.055147	30.731	765.55	141260	52.229	1.91E+06	0.011104	0.013179	5.488	5.492	65.842	130.1	984	0.213	0.2914	0.3277	0.3581	8.9	-8.897	1717	1428	1218	0.027915
QC_Shew_11_06_Run-02_29May12_Roc_12-04-08	0	0.005827	23.0654	48.4275	21.5	21.56	17.11	19.87	21.54	4.121	4.062	836	2507	1.801	1.201	0	0	931.2368	0.1366	0.423905	0.084633	5.899	411.95	437690	53.487	5003500	0.0093	0.011266	4.603	4.604	12.783	98.67	914	0.2188	0.3626	0.4177	0.4528	10.26	-10.26	2185	1747	1442	0.026352
QC_Shew_11_06_Run-02_4Jun12_Roc_12-03-30	0	0	21.8918	1.4617	16.38	13.57	14.66	26.82	12.23	12	0	711	2134	1.366	1.024	1	2	945.7192	0	1.24	0.24	210.7495	113.55	4272.75	24.143	2.57E+04	0.015341	0.01737	5.513	5.551	100	21.59	275	0.0011	0.0079	0.0227	0.0385	6.3	-6.3	61	53	52	0.019231
QC_Shew_11_06_Run-02_6Apr12_Roc_12-03-16	0	0.004054	23.0552	53.5237	20.03	20.41	15.81	19.83	19.93	3.654	3.188	658	3870	1.937	1.234	0	0	944.4104	0.192958	0.430986	0.109155	4.474	525.65	776135	92.741	4.86E+06	0.01057	0.013304	5.238	5.238	13.489	108.1	953	0.1262	0.2588	0.3191	0.3577	8.96	-8.956	2407	1878	1549	0.02776
QC_Shew_11_06_Run-02_9Apr12_Roc_12-03-18	0.001037	0.002593	22.7529	42.4122	19.83	19.93	15.05	17.64	19.91	4.421	3.53	824	2473	1.938	1.227	2	3	916.8823	0.149085	0.418483	0.09939	6.6545	592.45	560455	61.995	5606550	0.010672	0.01274	5.519	5.522	16.498	118.1	941	0.1863	0.345	0.3357	0.4013	9.53	-9.535	1882	1598	1329	0.028593
QC_Shew_11_06_Run-03_10May12_Roc_12-04-08	0	0.003297	23.1926	39.2798	18.13	18.17	13.5	15.47	18.16	6.556	4.14	842	2527	1.863	1.181	0	0	802.415	0.024072	0.599799	0.18656	2.53	509.65	1248800	98.277	1.25E+07	0.001677	0.007691	0.792	0.792	5.865	110.2	822	0.1401	0.3225	0.3444	0.4005	9.57	-9.566	1779	1549	1377	0.02687
QC_Shew_11_06_Run-03_16May12_Roc_12-04-08	0	0.00305	23.7366	41.4971	18.19	18.22	15.17	16.53	18.19	6.095	3.902	860	2582	1.889	1.204	1	1	833.4195	0.039753	0.535336	0.147527	5.084	548.4	640365	64.121	6.73E+06	0.010562	0.013058	5.402	5.407	11.997	110.5	853	0.1854	0.3406	0.3719	0.3949	9.75	-9.747	1932	1663	1462	0.021204
QC_Shew_11_06_Run-03_24Apr12_Roc_12-03-17	0	0.003053	23.2428	35.2797	16.92	17.84	14.24	15.17	16.86	4.624	3.582	829	2489	1.897	1.207	0	0	1038.541	0.287938	0.272374	0.031128	32.9795	810.1	130640	60.781	1.86E+06	0.010294	0.012626	5.463	5.468	70.864	139.6	973	0.1902	0.2772	0.3045	0.344	8.75	-8.748	1591	1341	1151	0.034752
QC_Shew_11_06_Run-03_24Jul12_Roc_12-04-08	0.003672	0.008568	21.8086	18.7541	19.09	19.03	15.99	25.09	19	8.111	7.875	757	2272	1.699	1.169	0	0	772.058	0	0.789855	0.171498	84.76	133.25	9834.1	42.781	102040	0.006839	0.011437	3.254	3.259	100	54.695	559	0.0481	0.1834	0.2137	0.282	7.82	-7.817	801	622	586	0.013652
QC_Shew_11_06_Run-03_9Apr12_Roc_12-03-18	0.000524	0.002621	22.8086	41.8702	19.82	19.91	15.62	17.68	19.88	4.397	3.966	826	2479	1.913	1.229	0	0	920.3868	0.139085	0.419014	0.107394	6.668	600.1	565260	55.477	5682300	0.011409	0.01325	5.69	5.693	16.127	119.4	942	0.188	0.3408	0.3433	0.3902	9.59	-9.595	1864	1590	1322	0.027988
QC_Shew_11_06_Run-04_10May12_Roc_12-04-09	0	0.006427	24.3227	38.4415	18.82	19.86	14.92	16.56	19.81	5.906	3.604	883	2650	1.944	1.189	0	0	811.4202	0.025948	0.631737	0.186627	2.5405	498.1	1251100	92.79	1.22E+07	0.001867	0.007931	0.914	0.914	6.218	106.8	839	0.1862	0.3145	0.3355	0.3918	9.71	-9.706	1834	1560	1373	0.019665
QC_Shew_11_06_Run-04_16May12_Roc_12-04-09	0.000523	0.002616	23.2022	41.2461	19.81	19.87	15.65	17.66	19.85	6.813	4	841	2524	1.844	1.203	2	2	822.4055	0.024231	0.574091	0.167754	4.842	544.75	675560	65.625	6.67E+06	0.011257	0.013325	5.646	5.648	11.007	110.6	850	0.1849	0.3325	0.3503	0.398	9.69	-9.691	1878	1596	1424	0.018961
QC_Shew_11_06_Run-04_17May12_Roc_12-04-09	0	0.003257	22.7951	47.1593	19.84	20.02	14.93	17.65	19.85	4.269	4.672	827	2483	1.763	1.187	1	1	888.4497	0.086672	0.526574	0.131643	3.233	450.05	907445	58.729	8.61E+06	0.008409	0.011015	4.005	4.005	7.943	99.17	884	0.2051	0.3686	0.3842	0.4364	10.09	-10.094	2096	1768	1487	0.027572
QC_Shew_11_06_Run-04_24Apr12_Roc_12-03-18	0	0.003405	23.7349	37.1605	19.13	19.28	15.1	18.52	19.12	4.836	3.145	849	2546	1.964	1.256	1	1	1053.728	0.264949	0.314627	0.039558	30.469	811.85	145535	49.276	1.93E+06	0.010658	0.012837	5.287	5.287	64.823	134.9	995	0.2261	0.2785	0.3154	0.3479	8.85	-8.85	1715	1381	1202	0.029118
QC_Shew_11_06_Run-04_24May12_Roc_12-04-09	0.000884	0.003977	23.0848	49.0799	19.85	19.91	15.35	17.72	19.88	4.442	5.308	836	2509	1.825	1.188	0	0	924.567	0.108647	0.460458	0.095344	6.592	495.5	471380	52.234	4944600	0.010524	0.012691	5.155	5.162	15.036	105.7	928	0.2405	0.3893	0.4056	0.4428	10.42	-10.418	2215	1848	1564	0.024936
QC_Shew_11_06_Run-04_25Apr12_Roc_12-03-18	0	0.007123	23.354	45.1315	19.84	20.93	15.38	17.61	20.97	5.06	4.896	848	2545	1.994	1.207	0	0	858.4633	0.054688	0.587674	0.168403	2.366	505.4	1.44E+06	102.289	1.24E+07	0.002575	0.008234	1.227	1.229	6.033	113.3	914	0.2175	0.3325	0.3701	0.4471	9.99	-9.985	2067	1724	1488	0.020161
QC_Shew_11_06_Run-04_4May12_Roc_12-04-09	0	0.005131	23.6034	41.3076	18.76	19.84	14.72	17.65	19.81	5.245	4.511	857	2572	1.897	1.218	1	0	900.1276	0.069604	0.518062	0.114537	2.491	559	1443100	116.811	1.25E+07	0.010349	0.01278	5.095	5.1	6.272	112	973	0.1914	0.3011	0.3603	0.4284	9.64	-9.641	1902	1582	1376	0.027616
QC_Shew_11_06_Run-04_5Apr12_Roc_12-03-18	0	0	3.9026	50.9916	21.8	21.07	17.6	38.5	15.82	4.333	4.667	107	647	1.705	1.172	3	3	1095.421	0.077348	0.78453	0.259669	500	316.5	1036400	49.754	4408700	0.015999	0.017846	5.9	5.9	14.429	70.595	1040	0	0.0028	0.2011	0.3402	6.48	-6.485	390	285	247	0.016194
QC_Shew_11_06_Run-04_7Apr12_Roc_12-03-18	0	0.025723	3.082	50.9409	14.64	13.74	16.57	8.29	6.06	3.966	7.25	82	484	1.834	1.174	3	3	1084.11	0.067485	0.705521	0.134969	500	456.65	868445	231.182	2.49E+06	0.014903	0.017157	5.608	5.633	28.05	68.41	1047	0	0	0.0642	0.327	6.14	-6.136	307	189	161	0.024845
QC_Shew_11_06_Run-04_9Apr12_Roc_12-03-18	0.001047	0.003665	22.8094	41.9125	19.78	19.89	15.16	17.68	19.87	4.7	4.646	826	2479	1.892	1.209	0	0	926.6055	0.153571	0.419643	0.117857	6.7985	593.3	555340	60.136	5.63E+06	0.011615	0.01355	5.864	5.865	16.589	117.9	947	0.2105	0.323	0.3307	0.3995	9.54	-9.536	1862	1584	1321	0.031037
QC_Shew_11_06_Run-05_13Jun12_Roc_12-03-29	0	0.004926	23.5416	38.7824	17.65	18.12	14.44	15.44	17.69	6.827	3.818	855	2567	1.8	1.174	0	1	802.8253	0.025458	0.64664	0.172098	1.615	548.4	1823000	98.763	1.77E+07	0.015574	0.017096	7.878	7.888	4.106	127.55	793	0.2055	0.2919	0.3113	0.3852	9.52	-9.519	1778	1515	1347	0.030438
QC_Shew_11_06_Run-05_23May12_Roc_12-03-29	0	0.002636	22.3622	50.9342	17.72	17.8	14.55	16.54	17.72	4.48	3.847	809	2430	1.794	1.182	1	1	924.0047	0.12188	0.453744	0.088106	8.5465	518.5	3.56E+05	39.925	4.84E+06	0.01114	0.013287	5.504	5.508	17.055	109.9	905	0.2069	0.3792	0.4329	0.4705	10.3	-10.304	2229	1904	1594	0.024467
QC_Shew_11_06_Run-05_3May12_Roc_12-03-29	0	0.001193	20.7287	40.4753	16.52	16.54	14.11	15.4	16.6	5.075	4.674	753	2258	2.01	1.218	1	1	840.4697	0.061053	0.562105	0.131579	2.335	512.15	1434300	101.48	1.62E+07	0.007742	0.010901	3.895	3.895	5.466	124.1	939	0.0729	0.2808	0.3558	0.4332	8.99	-8.988	1640	1452	1255	0.024701
QC_Shew_11_06_Run-05_5Apr12_Roc_12-03-15	0.00078	0.005072	22.6109	56.7425	19.1	19.7	15.47	17.29	19.49	3.825	3.598	651	3864	1.639	1.146	0	0	936.5992	0.18255	0.419463	0.109396	4.555	401.25	962625	46.879	5893000	9.36E-03	0.011884	4.616	4.617	12.374	108.7	930	0.1653	0.2568	0.3173	0.3522	8.93	-8.931	2478	2047	1689	0.038484
QC_Shew_11_06_Run-06_13Jun12_Roc_12-03-30	0.000589	0.005893	24.1666	35.1311	21.43	21.5	16.5	18.66	21.49	6.533	3.619	878	2634	1.847	1.185	1	1	812.1663	0.027027	0.624865	0.167568	1.6475	472.6	1716500	126.391	1.53E+07	0.016767	0.01843	8.354	8.357	4.401	119.1	817	0.1919	0.2616	0.2957	0.346	9.25	-9.254	1657	1333	1190	0.027731
QC_Shew_11_06_Run-06_3May12_Roc_12-03-30	0	0.004552	24.1728	40.9138	19.77	19.86	14.89	17.72	19.82	5.205	2.929	878	2633	2.117	1.248	0	0	867.934	0.048913	0.581522	0.150362	2.457	527.6	1485350	157.631	1.27E+07	0.008884	0.011974	4.302	4.303	6.161	112.5	961	0.1921	0.3103	0.3273	0.4561	9.57	-9.575	1936	1577	1356	0.023599
QC_Shew_11_06_Run-06_5Apr12_Roc_12-03-16	0.000822	0.004521	22.6933	53.6282	21.18	21.95	15.65	19.79	21.56	3.896	2.979	651	3850	1.692	1.179	0	0	953.821	0.192498	0.418259	0.102619	4.193	344.5	981350	58.047	5.75E+06	0.009872	0.012942	4.863	4.875	11.788	102.7	950	0.1432	0.2466	0.3032	0.3343	8.84	-8.838	2361	1847	1531	0.035271
QC_Shew_11_06_Run-07_23May12_Roc_12-04-08	0.000446	0.003125	23.0978	48.5328	18.23	18.28	14.63	17.63	18.27	4.602	3.8	836	2507	1.774	1.181	3	2	929.7223	0.128793	0.436714	0.088823	8.779	512.2	3.61E+05	43.38	4.53E+06	0.010929	0.013059	5.41	5.411	18.214	108.55	916	0.1949	0.3734	0.438	0.463	10.3	-10.296	2187	1849	1556	0.029563
QC_Shew_11_06_Run-07_25Apr12_Roc_12-03-17	0.00052	0.006243	22.1884	43.356	17.66	18.12	14.98	14.89	17.68	5.204	5.973	806	2417	1.995	1.2	1	1	833.4195	0.048644	0.570627	0.160898	2.48	536.35	1400650	148.322	1.37E+07	0.002517	0.008179	1.295	1.295	6.001	120.9	903	0.1284	0.3164	0.3789	0.4405	9.59	-9.587	1886	1626	1410	0.022695
QC_Shew_11_06_Run-07_3May12_Roc_12-03-31	0	0.002377	20.6739	40.7761	17.62	17.69	13.94	14.92	17.68	5.603	4	751	2252	2.025	1.212	1	2	835.4903	0.053015	0.555094	0.129938	2.397	518.3	1.44E+06	96.81	1.56E+07	0.008027	0.011046	4.016	4.022	5.46	121.1	939	0.0684	0.2791	0.3649	0.4272	8.86	-8.864	1645	1441	1252	0.025559
QC_Shew_11_06_Run-07_5Apr12_Roc_12-03-17	0	0.003622	22.9237	54.2234	19.73	20.35	16.34	18.36	19.9	3.839	3.5	661	3922	1.64	1.159	0	0	932.0328	0.177076	0.417982	0.102951	4.06	401.6	1068000	52.283	6.20E+06	0.008999	0.012395	4.565	4.567	11.339	105.6	931	0.16	0.256	0.3039	0.3308	8.86	-8.856	2415	1975	1652	0.033898
QC_Shew_11_06_Run-07_7Apr12_Roc_12-03-17	0	0.003573	22.3852	56.3319	18.24	18.44	14.63	18.02	18.04	3.589	3.733	642	3793	1.876	1.217	1	1	958.5147	0.237569	0.399862	0.093232	5.313	614.6	682505	82.857	4.59E+06	0.01014	0.012697	5.286	5.287	14.782	109.8	948	0.143	0.2482	0.3257	0.3553	8.85	-8.848	2436	1978	1626	0.043665
QC_Shew_11_06_Run-08_13Jun12_Roc_12-04-09	0	0.008547	23.6172	37.2186	19.77	19.91	15.34	16.53	19.78	6.65	3.543	858	2574	1.794	1.201	0	0	799.9042	0.027455	0.640971	0.170011	1.652	515.6	1751450	117.172	1.55E+07	0.015989	0.01762	8.014	8.022	4.164	124.25	794	0.1845	0.2762	0.316	0.3668	9.44	-9.439	1705	1425	1278	0.032864
QC_Shew_11_06_Run-08_3May12_Roc_12-04-09	0.001554	0.007254	23.5801	40.9667	19.85	20.92	15.19	17.66	19.85	5.487	4.063	856	2570	1.926	1.229	0	0	880.7168	0.059415	0.54936	0.140768	2.44	564.65	1.50E+06	102.068	1.32E+07	0.009398	0.01213	4.429	4.438	6.269	118.3	957	0.1695	0.301	0.3689	0.4232	9.57	-9.569	1897	1516	1332	0.021772
QC_Shew_11_06_Run-08_7Apr12_Roc_12-03-18	0.00159	0.006359	22.9659	54.8204	20.01	20.48	15.98	19	20.26	3.741	2.915	655	3848	1.91	1.207	0	0	965.505	0.228472	0.415972	0.095139	5.025	582.9	7.15E+05	88.926	4.63E+06	0.010531	0.013025	5.27	5.274	14.519	107.1	957	0.1512	0.26	0.3122	0.354	8.92	-8.923	2438	1931	1579	0.039265
QC_Shew_11_06_Run-09_5Apr12_Roc_12-03-15	0.000772	0.003086	23.0378	56.2988	19.04	19.69	15.17	17.21	19.59	3.908	3.919	664	3925	1.628	1.141	1	0	929.0256	0.167215	0.423963	0.105991	4.072	401.8	1085850	49.062	6.39E+06	0.009042	0.011848	4.472	4.478	11.229	110.05	936	0.1721	0.265	0.3191	0.348	9.07	-9.067	2515	2078	1736	0.038018
QC_Shew_11_06_Run-10_5Apr12_Roc_12-03-16	0.00081	0.004052	22.5357	54.8019	21.34	22	16.78	19.84	21.78	3.848	3.728	645	3829	1.725	1.186	1	0	935.2474	0.162791	0.462297	0.107822	3.8955	355.55	1088600	63.441	6.27E+06	0.009638	0.012913	4.727	4.728	10.984	101.3	953	0.1495	0.2524	0.2984	0.3414	8.98	-8.983	2395	1863	1559	0.039769
QC_Shew_11_06_Run-11_5Apr12_Roc_12-03-17	0	0.005994	18.5809	58.3933	20.47	20.74	19.69	20.44	21.16	4.35	2.92	531	3144	1.672	1.171	5	5	959.0175	0.153102	0.466559	0.114424	3.911	362.9	1238200	46.24	6.51E+06	0.009674	0.012454	4.584	4.585	10.382	97.325	979	0.2153	0.3033	0.332	0.3713	9.56	-9.562	2107	1730	1460	0.032877
QC_Shew_11_06_Run-14_5Apr12_Roc_12-03-16	0.000805	0.006036	23.2598	53.4398	21.47	22.16	15.74	20.04	21.98	3.803	3.477	667	3953	1.689	1.168	0	0	939.1447	0.177396	0.480687	0.109442	3.78	342	1130150	64.25	6.29E+06	0.009749	0.012582	4.738	4.741	10.912	103.5	955	0.1494	0.2471	0.3066	0.3393	8.88	-8.882	2425	1871	1556	0.029563
QC_Shew_11_06_Run-15_5Apr12_Roc_12-03-17	0	0.003682	18.6533	58.2739	20.17	20.75	18.77	18.56	21.7	4.196	3.681	533	3157	1.665	1.163	17	15	955.5332	0.140913	0.469175	0.122498	3.84	366.75	1258200	46.707	6.53E+06	0.009454	0.012079	4.56	4.561	10.014	100.5	979	0.2004	0.307	0.3519	0.3597	9.44	-9.444	2120	1726	1459	0.030158
QC_Shew_11_06_Run-17_7Apr12_Roc_12-03-15	0.00038	0.00266	23.2446	56.6153	17.98	18.27	15.02	17	17.84	4.459	3.352	664	3926	1.939	1.225	1	1	926.4753	0.166776	0.441891	0.109652	4.971	616.3	776380	92.115	4.97E+06	9.61E-03	0.012435	4.853	4.854	14.495	113.2	940	0.1391	0.2806	0.3353	0.3698	9.1	-9.097	2561	2097	1761	0.034072
QC_Shew_11_06_Run-19_5Apr12_Roc_12-03-17	0	0.002745	18.4766	59.21	20.26	20.56	20.96	18.49	21.49	3.707	3.679	528	3136	1.656	1.148	27	28	959.335	0.1592	0.4592	0.1216	3.858	357.45	1194650	43.756	6.46E+06	0.009991	0.0131	4.786	4.789	10.086	98.79	991	0.2027	0.2892	0.3488	0.3795	9.43	-9.432	2119	1710	1429	0.037089
QC_Shew_11s_06_b_1Feb12_Jaguar_11-10-15	0.001497	0.010232	37.1421	53.928	20.11	20.34	16.39	20.63	19.92	4.234	4.065	1063	6317	1.631	1.144	2	3	836.4095	0.013139	0.711436	0.197567	2.3985	456.05	1758300	130.644	8.02E+06	0.005367	0.011319	2.625	2.626	7.404	115.8	821	0.1748	0.2437	0.3079	0.3551	8.97	-8.973	3919	3131	2726	0.027146
QC_Shew_12_01_Run-01_16Jun12_Roc_12-03-29	0	0.00663	23.5624	38.4511	17.61	17.68	14.36	14.89	17.72	7.711	3.455	856	2568	1.831	1.166	0	0	808.0897	0.021762	0.662176	0.176166	1.722	562.2	1817500	121.38	1.72E+07	0.006612	0.009748	3.219	3.225	4.413	126.3	793	0.2003	0.2942	0.3182	0.3753	9.52	-9.52	1762	1508	1354	0.031019
QC_Shew_12_01_Run-01_19Jun12_Roc_12-03-29	0.000569	0.006826	21.4246	41.0743	16.66	17.66	14.46	15.43	17.68	6.299	4.917	778	2336	1.747	1.184	0	0	817.9284	0.026344	0.652266	0.161222	1.9	524.8	1710800	104.064	1.70E+07	0.003306	0.008352	1.644	1.647	4.639	125	799	0.1678	0.2961	0.3232	0.4014	9.48	-9.481	1709	1471	1310	0.030534
QC_Shew_12_01_Run-01_26Jun12_Roc_12-03-29	0	0.011011	22.886	43.6511	17.63	17.69	14.42	15.5	18.15	6.802	3.816	831	2493	1.757	1.195	0	0	813.9517	0.021151	0.536379	0.124365	2.6535	568.95	1216750	87.945	1.25E+07	0.001833	0.007694	1.036	1.044	6.53	135.4	830	0.1863	0.3212	0.3574	0.4355	9.83	-9.826	1959	1674	1506	0.020584
QC_Shew_12_01_Run-01_31May12_Roc_12-03-29	0.000473	0.003788	22.1096	47.8073	17.68	18.17	13.4	17.63	18.18	6.114	3.576	802	2407	1.772	1.146	1	1	870.602	0.050794	0.516667	0.101587	4.216	427.8	566425	43.535	5762050	0.007436	0.010131	3.526	3.538	10.21	108.2	852	0.1927	0.3821	0.3808	0.4421	10.12	-10.122	2049	1758	1541	0.032446
QC_Shew_12_01_Run-02_15Jun12_Roc_12-03-30	0.000587	0.00939	23.9717	35.5836	20.99	21.46	17.63	18.73	21.44	6.574	3.444	871	2612	1.864	1.208	0	0	805.1461	0.026455	0.595767	0.161905	1.936	483.3	1589200	125.181	1.46E+07	0.006391	0.009771	3.259	3.269	4.802	119.2	807	0.1704	0.2602	0.3086	0.3606	9.23	-9.232	1661	1361	1219	0.029532
QC_Shew_12_01_Run-02_1Jun12_Roc_12-03-30	0.000484	0.007267	23.0758	44.7655	21.55	22.03	18.19	18.77	22.01	5.187	3.476	837	2513	1.75	1.179	1	1	867.4319	0.044277	0.548037	0.119465	3.7705	374.7	603860	77.233	5241800	0.009739	0.012464	4.717	4.725	9.861	101.9	858	0.2279	0.3431	0.3435	0.4288	10.07	-10.073	2008	1621	1417	0.031052
QC_Shew_12_01_Run-02_26Jun12_Roc_12-03-30	0.00053	0.005299	22.8107	41.3841	20.99	21.49	15.12	18.79	21.49	5.901	4.267	828	2486	1.862	1.201	0	0	811.4128	0.024194	0.53853	0.119176	2.632	516	1183700	103.48	1.11E+07	0.001654	0.007776	0.812	0.814	6.747	132.8	839	0.1725	0.2804	0.3463	0.419	9.57	-9.572	1851	1526	1375	0.021818
QC_Shew_12_01_Run-03_19Jun12_Roc_12-04-08	0	0.008345	24.8506	14.5268	19.08	19	9.13	18.64	18.32	7.614	3.353	867	2601	1.833	1.175	0	0	828.8072	0	0.990712	0.229102	77.767	210	18130.5	81.761	2.14E+05	0.005392	0.00975	2.665	2.667	100	50.94	611	0.0264	0.1156	0.1767	0.2748	7.45	-7.452	706	554	514	0.009728
QC_Shew_12_01_Run-03_21Jun12_Roc_12-04-08	0.000544	0.007617	24.2531	37.9333	18.71	19.83	14.96	16.53	19.81	6.523	3.583	881	2643	1.761	1.17	0	0	811.4302	0.026612	0.662231	0.174002	1.896	514.8	1600350	114.543	1.39E+07	0.006264	0.009487	3.077	3.08	5.065	123.25	804	0.2156	0.28	0.3168	0.3733	9.52	-9.523	1792	1488	1330	0.029323
QC_Shew_12_01_Run-04_18Jun12_Roc_12-04-09	0.001142	0.006282	23.7575	36.8305	19.81	19.93	15.35	17.63	20.92	6.458	4.15	863	2590	1.801	1.197	0	0	811.4246	0.023207	0.632911	0.175105	1.674	516.85	1.77E+06	82.542	1.68E+07	0.011709	0.013388	5.831	5.832	4.337	121.9	805	0.1924	0.2729	0.3089	0.3695	9.36	-9.359	1706	1438	1278	0.026604
QC_Shew_12_01_Run-04_26Jun12_Roc_12-04-09	0	0.00699	23.5259	42.6339	19.76	19.88	14.94	17.62	19.89	6.717	3.596	854	2564	1.781	1.183	0	0	810.6654	0.02485	0.56898	0.113111	2.5825	564.3	1250400	113.295	1.14E+07	0.002254	0.007619	1.119	1.123	6.567	131.1	839	0.2001	0.3155	0.3613	0.4155	9.77	-9.767	1963	1655	1488	0.022849
QC_Shew_12_01_Run-04_6Jun12_Roc_12-04-09	0.001095	0.007663	24.3625	37.5577	19.7	19.87	15.35	17.63	19.8	6.207	3.107	885	2654	1.814	1.189	0	0	818.6844	0.029029	0.616617	0.163163	2.256	482.5	1290000	113.741	1.19E+07	0.004297	0.008411	2.178	2.183	5.366	118.25	803	0.2051	0.3044	0.3149	0.3765	9.56	-9.561	1781	1481	1305	0.026054
QC_Shew_12_01_Run-05_15Jun12_Roc_12-03-29	0.000722	0.017329	20.4927	33.8169	17.66	18.19	15.17	15.21	18.13	6.2	3.71	744	2234	1.68	1.18	0	1	788.5586	0.024173	0.605598	0.125954	2.373	450	1383900	308.574	1.20E+07	0.005689	0.009437	2.922	2.931	5.609	120.2	803	0.1001	0.2537	0.2798	0.3418	8.38	-8.381	1355	980	877	0.027366
QC_Shew_12_01_Run-05_16Jun12_Roc_12-03-29	0.000539	0.010776	23.7405	39.1314	17.66	18.09	14.42	14.94	17.68	6.489	4.45	862	2589	1.791	1.183	2	1	813.9517	0.0273	0.652174	0.180991	1.719	542.1	1794000	101.067	1.69E+07	0.006381	0.00943	3.104	3.111	4.455	130.25	799	0.2311	0.3026	0.3145	0.3826	9.66	-9.665	1805	1519	1363	0.028613
QC_Shew_12_01_Run-05_18Jun12_Roc_12-03-29	0.001058	0.009524	23.9566	39.4463	17.65	17.71	14.12	15.5	17.67	6.251	5.5	870	2612	1.813	1.175	0	0	815.6664	0.027559	0.641732	0.176181	1.684	529	1.83E+06	95.334	1.76E+07	0.012107	0.013715	5.925	5.931	4.36	127.5	798	0.2252	0.2849	0.3323	0.3833	9.59	-9.595	1835	1538	1377	0.031954
QC_Shew_12_01_Run-05_21Jun12_Roc_12-03-29	0.001068	0.004808	23.9322	39.1523	17.69	18.17	14.38	14.94	18.19	6.682	4.4	869	2609	1.797	1.192	0	0	811.4054	0.026369	0.677485	0.176471	1.861	532.55	1637450	109.827	1.59E+07	0.005392	0.009267	2.746	2.752	4.848	132.85	798	0.2066	0.2973	0.3174	0.3909	9.57	-9.571	1830	1534	1383	0.02603
QC_Shew_12_01_Run-06_16Jun12_Roc_12-03-30	0.000568	0.010216	23.5838	37.3986	20.95	21.46	15.51	17.63	21	6.209	2.672	857	2570	1.845	1.216	1	1	812.3063	0.030335	0.640167	0.154812	1.715	488.8	1745000	118.284	1.53E+07	0.006575	0.009417	3.163	3.164	4.599	125.3	810	0.1978	0.2799	0.2941	0.3669	9.29	-9.285	1713	1370	1230	0.030081
QC_Shew_12_01_Run-06_21Jun12_Roc_12-03-30	0	0.007558	23.936	35.9709	21.01	21.49	16.49	18.41	21.48	6.636	3.02	869	2610	1.964	1.193	0	0	811.4246	0.026624	0.634718	0.15229	1.9295	483.6	1551800	127.294	1.42E+07	0.006175	0.009519	3.132	3.136	5.099	123.7	811	0.1805	0.267	0.2973	0.3669	9.2	-9.196	1673	1339	1203	0.031588
QC_Shew_12_01_Run-07_18Jun12_Roc_12-04-08	0.000543	0.010852	24.3052	37.9343	18.65	18.74	14.86	15.55	18.72	6.156	3.891	883	2649	1.872	1.202	0	0	821.9345	0.036157	0.671488	0.179752	1.697	510.15	1776900	100.158	1.69E+07	0.012669	0.014497	6.234	6.235	4.497	120.05	800	0.2088	0.2871	0.3111	0.3869	9.56	-9.56	1798	1501	1326	0.025641
