Filename	C_1A	C_1B	C_2A	C_2B	C_3A	C_3B	C_4A	C_4B	C_4C	DS_1A	DS_1B	DS_2A	DS_2B	DS_3A	DS_3B	IS_1A	IS_1B	IS_2	IS_3A	IS_3B	IS_3C	MS1_1	MS1_2A	MS1_2B	MS1_3A	MS1_3B	MS1_5A	MS1_5B	MS1_5C	MS1_5D	MS2_1	MS2_2	MS2_3	MS2_4A	MS2_4B	MS2_4C	MS2_4D	P_1A	P_1B	P_2A	P_2B	P_2C	P_3
QC_Shew_12_02_pt5_8_17Nov12_Lynx_12-11-08	0.001576	0.013765	32.9646	142.3648	15.5	16.28	14.42	14.47	16.51	3.63	4.454	1053	10540	1.601	1.138	1	0	888.9808	0.059154	0.724224	0.172047	0.579	718.9	1693000	453.424	3625900	-0.00124	0.011461	-0.55	-0.55	4.88	117.3	811	0.1873	0.3601	0.4014	0.507	10.02	-10.019	8960	7233	5893	0.059223
QC_Shew_12_02_pt5_8_18Nov12_Lynx_12-11-08	0.001628	0.012485	33.0184	139.498	15.5	16.19	17.53	13.64	16.68	3.604	4.399	1054	10532	1.613	1.136	1	0	891.4646	0.05708	0.758507	0.179363	0.672	709.5	1593400	483.542	3493200	-0.001466	0.011966	-0.684	-0.684	5.154	112.7	813	0.1917	0.3593	0.3954	0.5172	10.03	-10.035	8771	7082	5750	0.062957
QC_Shew_12_02_pt5_A_10Dec12_Cougar_12-12-01	0.001362	0.006313	30.6906	131.6364	13.54	13.55	10.1	23.62	13.83	4.12	3.846	967	9677	1.693	1.145	0	0	874.1258	0.065692	0.626547	0.114736	2.7365	755.6	337120	159.009	1163400	-2.55E-03	0.011833	-1.309	-1.309	13.994	131.2	797	0.1417	0.2784	0.366	0.4867	9.47	-9.474	7754	6533	5358	0.053565
QC_Shew_12_02_pt5_A_10Dec12_Lynx_12-11-07	0.001228	0.017072	28.6954	141.8694	14.99	14.03	13.21	20.32	13.24	3.938	4.122	913	9131	1.564	1.119	0	0	875.4485	0.042162	0.824625	0.206932	0.67	573.1	1166500	1251.314	2335050	-0.003965	0.013509	-1.859	-1.858	7.481	129.95	863	0.1647	0.3429	0.3834	0.4995	9.73	-9.726	7758	5935	4889	0.063408
QC_Shew_12_02_pt5_A_11Dec12_Cougar_12-12-01	0.002362	0.01169	32.3278	131.0018	13.28	13.45	9.2	16.51	13.46	3.737	4.615	1047	10471	1.656	1.142	0	0	885.4789	0.097514	0.588541	0.126703	0.931	697	952540	231.734	2511500	-0.00399	0.011896	-1.996	-1.996	6.334	133.5	839	0.1625	0.2726	0.3408	0.4417	9.33	-9.326	8160	6717	5442	0.04943
QC_Shew_12_02_pt5_a_12Nov12_Cougar_12-04-15	0.001469	0.009655	32.2247	147.8369	14.8	15.59	11.29	12.7	15.34	3.71	4.14	1041	10407	1.654	1.146	0	0	883.941	0.070744	0.704791	0.145973	0.7325	683.1	1262300	664.227	2921100	0.008599	0.015651	4.157	4.158	5.323	140.3	827	0.2092	0.3209	0.3824	0.4928	9.92	-9.918	9124	7395	6020	0.054651
QC_Shew_12_02_pt5_A_13Jan13_Lynx_13-01-01	0	0	29.8407	1.7761	15.61	16.31	9.57	17.27	16.76	13	0	975	9751	1.623	1.165	0	0	885.4643	0	0.463768	0.043478	0.299	583.4	3909200	253.975	6572500	-0.001636	0.025382	-1.1	-0.572	2.093	101.7	919	0.0029	0.0093	0.0075	0.0083	5.55	-5.551	103	97	96	0.020833
QC_Shew_12_02_pt5_a_14Sep12_Lynx_12-06-05	0.00144	0.019198	16.2512	128.2982	17.01	15.59	17.92	34.61	15.35	4.041	3.201	561	5611	1.493	1.099	0	0	866.9369	0.056889	0.471362	0.077012	8.2635	332	1177100	692.704	4353500	0.005679	0.01214	2.978	2.979	2.969	81.43	933	0.044	0.2007	0.2559	0.3036	7.57	-7.575	4041	2897	2449	0.040425
QC_Shew_12_02_pt5_a_15Aug12_Lynx_12-06-05	0.001066	0.008638	34.3915	136.3418	14	14.62	12.21	12.31	14.8	3.472	3.187	1197	11971	1.658	1.15	0	0	869.0193	0.052434	0.578275	0.117083	0.305	340	4478450	495.422	1.62E+07	0.003837	0.014651	1.946	1.947	1.016	68.055	674	0.1828	0.322	0.3431	0.4391	9.77	-9.766	9035	6631	5377	0.049656
QC_Shew_12_02_pt5_a_16Nov12_Lynx_12-11-07	0.005585	0.008261	38.7115	110.9748	28.82	29.09	37.09	8.9	25.35	3.339	2.847	1201	12008	1.657	1.164	2	0	853.9284	0.063834	0.426981	0.091112	0.614	683.6	1081200	101.069	4482800	-0.003136	0.012753	-1.65	-1.649	4.591	120.45	792	0.1343	0.2484	0.3235	0.4707	9.18	-9.183	8189	5944	4819	0.062669
QC_Shew_12_02_pt5_a_16Oct12_Lynx_12-06-01	0.001902	0.019848	31.9472	131.686	25.19	27.17	18.76	17.94	27.17	3.217	2.545	1003	10024	1.671	1.164	0	0	913.0741	0.08377	0.663783	0.147963	0.305	357.8	1491000	523.805	3214900	0.004537	0.015521	2.105	2.105	4.296	119.2	939	0.2159	0.2763	0.3247	0.4219	9.22	-9.22	8160	5589	4400	0.04
QC_Shew_12_02_pt5_a_17Oct12_Lynx_12-06-01	0.002773	0.00721	23.9377	37.7229	18.59	28.81	5.22	8.02	35.87	2.79	4.381	534	5345	1.786	1.176	0	0	834.0135	0	1.173077	0.269231	20.926	59.515	4194.5	64.747	35354	-0.004583	0.016715	-2.063	-2.061	100	55.105	697	0.0029	0.0243	0.1144	0.2926	6.66	-6.662	1773	1299	1132	0.021201
QC_Shew_12_02_pt5_A_18Dec12_Cougar_12-12-02	0.001864	0.010066	32.9307	120.708	22.4	24.01	17.35	17.27	24.01	3.411	3.623	1025	10251	1.696	1.17	0	0	882.4927	0.066237	0.613845	0.150184	1.119	563.5	787430	302.424	1789200	-0.002631	0.014102	-1.308	-1.308	8.301	118.5	867	0.154	0.2591	0.3283	0.4371	9.13	-9.131	7707	6088	4880	0.041598
QC_Shew_12_02_pt5_a_18Sep12_Lynx_12-06-05	0.001247	0.017073	33.4436	155.8744	18.69	19.75	12.8	16.01	19.63	2.931	2.353	1133	11326	1.714	1.163	0	0	898.4602	0.072319	0.638582	0.130388	0.2885	328.3	1890200	672.867	6169150	0.003853	0.012829	1.861	1.868	2.316	141.5	1213	0.2824	0.34	0.3466	0.4429	9.99	-9.99	10117	6511	5106	0.040932
QC_Shew_12_02_pt5_a_19Nov12_Cougar_12-04-15	0.002013	0.010384	33.1732	142.2534	14.84	15.57	11.4	12.52	14.77	3.779	3.557	1067	10678	1.66	1.147	0	0	882.4329	0.076546	0.68565	0.143907	0.839	651.4	1023600	474.588	2436200	0.006416	0.01432	3.035	3.037	6.53	143.2	829	0.221	0.3139	0.3776	0.4774	9.91	-9.913	9072	7461	6016	0.050864
QC_Shew_12_02_pt5_a_1Nov12_Cougar_12-04-15	0.001673	0.002868	30.0782	139.0043	14.47	14.87	11.26	14.22	14.99	3.681	5.13	950	9498	1.79	1.178	0	0	875.4588	0.074572	0.636679	0.095599	2.185	517.05	400710	165.076	1064900	0.003114	0.012242	1.539	1.54	16.995	131.8	803	0.1467	0.322	0.3944	0.4769	9.77	-9.768	8025	7032	5768	0.050624
QC_Shew_12_02_pt5_a_20Dec12_Lynx_12-11-07	0.000502	0.011213	34.9639	83.8579	16.95	17.47	21.45	24.22	17.51	3.632	5.397	479	4787	1.289	1.062	0	0	828.9041	0.043716	0.815665	0.266667	0.233	535.25	3055100	389.62	1.73E+07	0.000702	0.007948	0.333	0.333	0.861	298.1	1078	0.3364	0.5629	0.563	0.6308	12.29	-12.286	5605	4970	3912	0.054192
QC_Shew_12_02_pt5_a_26Nov12_Cougar_12-04-15	0.001671	0.007689	31.984	140.2576	15.16	15.83	11.3	13.06	15.58	3.838	3.871	1021	10212	1.679	1.156	0	0	882.4679	0.068863	0.680128	0.141126	1.116	645.95	756800	495.174	1847800	0.004838	0.013236	2.343	2.344	8.814	137.85	827	0.1841	0.3095	0.3821	0.4712	9.75	-9.748	8595	7143	5777	0.055911
QC_Shew_12_02_pt5_a_26Oct12_Cougar_12-06-03	0.00135	0.006505	30.945	131.6529	13.55	13.58	9.95	17.89	13.82	3.901	4.296	1018	10184	1.659	1.136	0	0	871.9314	0.101635	0.646055	0.156124	0.397	631.7	2648100	229.968	6889700	0.003832	0.014031	1.914	1.915	2.458	130.1	794	0.1076	0.2556	0.3292	0.4307	8.65	-8.652	7835	6648	5426	0.049392
QC_Shew_12_02_pt5_a_27Oct12_Lynx_12-06-01	0.002544	0.016202	33.1746	112.5861	15.98	16.42	11.47	13.89	16.68	2.997	3.299	1112	11127	1.498	1.116	0	0	987.5489	0.32674	0.508862	0.07475	0.761	412.4	1359400	531.752	2997000	-0.007337	0.013055	-3.739	-3.737	5.483	97.4	778	0.2878	0.2591	0.2315	0.277	8.19	-8.187	7115	5222	4048	0.063735
QC_Shew_12_02_pt5_a_28Nov12_Cougar_12-12-01	0.001172	0.00735	33.569	139.8314	13.15	13.4	9.8	12.65	13.09	3.735	3.991	1091	10914	1.634	1.142	0	0	881.4423	0.091093	0.639474	0.146356	0.624	625.1	1171200	286.99	3.01E+06	-0.000901	0.011628	-0.448	-0.446	5.621	144.4	808	0.209	0.3076	0.3817	0.4655	9.82	-9.824	8972	7632	6137	0.056216
QC_Shew_12_02_pt5_a_28Oct12_Lynx_12-06-01	0.002948	0.015609	32.4164	88.9673	16.32	16.62	11.81	14.71	16.99	3.675	4.011	1077	10766	1.596	1.141	0	0	991.7675	0.225601	0.354714	0.013271	1.042	456.95	1177250	471.728	2738850	-0.005071	0.011006	-2.655	-2.655	6.018	70.54	615	0.2055	0.1985	0.1855	0.2327	7.61	-7.615	5511	4307	3530	0.057224
QC_Shew_12_02_pt5_a_29Nov12_Cougar_12-12-01	0.001686	0.008325	32.0313	148.1364	12.68	13.19	9.32	12.45	13.35	3.652	3.849	1043	10434	1.647	1.131	0	0	892.8644	0.100332	0.673093	0.169154	0.6	643.5	1304700	348.734	3232500	0.000702	0.011535	0.349	0.35	5.105	147.6	811	0.227	0.3422	0.3863	0.4871	10.08	-10.076	9073	7608	6068	0.05768
QC_Shew_12_02_pt5_A_2Jan13_Lynx_12-11-07	0.001266	0.011167	33.0702	129.724	15.93	16.63	17.54	16.81	16.42	3.96	3.862	1071	10715	1.63	1.14	0	0	903.422	0.0565	0.667182	0.166851	0.334	550.9	2450250	499.683	5.48E+06	0.000669	0.012858	0.29	0.291	3.374	104.7	805	0.148	0.3115	0.364	0.476	9.31	-9.312	8212	6569	5393	0.057482
QC_Shew_12_02_pt5_a_2Nov12_Cougar_12-04-15	0.001378	0.005512	30.4181	143.1056	14.38	15.43	10.7	13.13	14.95	4.014	4.341	978	9786	1.731	1.158	0	0	871.0215	0.054441	0.664176	0.125107	1.2435	607.4	728225	306.375	1935750	0.005991	0.01407	2.897	2.897	8.668	131.1	811	0.1433	0.2951	0.3841	0.4888	9.55	-9.554	8321	6999	5825	0.053219
QC_Shew_12_02_pt5_a_30Aug12_Lynx_12-06-05	0.001677	0.009873	33.394	160.7474	14.2	14.81	12.33	18.44	15.01	2.917	3.065	1162	11623	1.608	1.13	0	0	905.6627	0.121033	0.599792	0.122594	0.346	414.1	1988700	364.359	6962400	0.002274	0.010646	1.073	1.073	2.149	121.85	970	0.208	0.3793	0.3919	0.4719	10.04	-10.042	10316	7718	5870	0.053322
QC_Shew_12_02_pt5_a_30Nov12_Cougar_12-12-01	0.000863	0.005714	31.7807	145.9062	12.73	13.09	9.15	12.58	13	3.67	3.745	1040	10404	1.64	1.142	0	0	891.4498	0.108905	0.648411	0.155309	0.593	626.9	1355000	291.691	3491300	0.001289	0.012377	0.637	0.637	4.846	144.8	834	0.2046	0.3049	0.3814	0.4728	9.77	-9.769	8878	7548	5986	0.053625
QC_Shew_12_02_pt5_a_31Aug12_Lynx_12-06-05	0.00145	0.011915	33.5984	143.5783	14.29	15.1	11.79	14.03	15.68	3.445	2.743	1158	11583	1.655	1.15	0	0	866.4259	0.066198	0.652607	0.144698	0.491	407.95	2309900	554.987	8233550	0.000301	0.011934	0.162	0.162	1.931	108.3	885	0.1846	0.36	0.3548	0.4402	9.74	-9.741	9286	6739	5380	0.051301
QC_Shew_12_02_pt5_a_31Oct12_Lynx_12-06-01	0.002729	0.013903	33.7739	113.9637	16.63	17.31	11.22	13.69	17.73	3.401	2.875	1093	10925	1.527	1.116	0	0	978.6668	0.291502	0.558537	0.148908	0.6915	417.6	666200	363.536	1631350	0.001384	0.011681	0.686	0.688	9.286	173.1	1034	0.241	0.2625	0.2573	0.3129	8.34	-8.339	7445	5624	4368	0.04304
QC_Shew_12_02_pt5_a_3Dec12_Cougar_12-12-01	0.002106	0.006904	30.9764	137.976	12.99	13.19	9.98	20.7	13.39	3.927	3.954	1001	10007	1.668	1.145	0	0	887.4581	0.090694	0.615087	0.118203	1.063	668	770755	176.306	2042200	0.001284	0.01173	0.628	0.628	8.354	141.2	812	0.1612	0.3028	0.3724	0.4658	9.62	-9.616	8196	6917	5640	0.054255
QC_Shew_12_02_pt5_a_3Jan13_Cougar_12-12-01	0.001531	0.01026	31.3284	103.1971	13.74	14.02	15.5	14.69	14.57	4.192	4.141	1031	10309	1.621	1.128	0	0	901.9972	0.093643	0.594215	0.152062	0.554	560.1	1510500	393.589	3810550	-0.000546	0.011527	-0.276	-0.274	3.676	102.6	785	0.1033	0.2225	0.2826	0.3973	7.81	-7.814	6217	5108	4236	0.049103
QC_Shew_12_02_pt5_a_4Sep12_Lynx_12-06-05	0.000766	0.004214	29.6227	132.1622	13.81	14.1	10.83	14.99	13.92	3.62	3.941	996	9959	1.676	1.147	0	0	830.433	0.040635	0.675643	0.149796	2.498	434.7	497890	322.87	1947300	-2.63E-03	0.011801	-1.32	-1.318	7.996	114.1	892	0.1411	0.2888	0.3139	0.4079	9.09	-9.091	7524	6075	5079	0.050797
QC_Shew_12_02_pt5_A_7Dec12_Cougar_12-12-01	0.002457	0.010881	31.8952	133.97	13.25	13.37	9.31	17.87	13.32	3.825	4.374	1029	10290	1.673	1.145	0	0	880.0976	0.089433	0.626678	0.120615	1.1085	701.8	780080	266.994	2121200	8.90E-05	0.011319	0.046	0.047	8.017	140.65	816	0.169	0.2831	0.3548	0.4629	9.54	-9.535	8187	6800	5510	0.055898
QC_Shew_12_02_pt5_a_7Nov12_Cougar_12-04-15	0.002	0.006707	33.0308	128.6375	14.88	15.41	11.53	13.04	15.32	3.771	5.082	1086	10861	1.722	1.164	0	0	868.948	0.071272	0.643201	0.128115	0.995	545.45	1190500	360.394	3112050	-0.004747	0.012449	-2.3	-2.299	5.819	101.1	649	0.1868	0.2728	0.3595	0.4391	9.65	-9.65	8159	6930	5714	0.049877
QC_Shew_12_02_pt5_a_CID_18Oct12_Lynx_12-06-01	0.002514	0.013576	32.0291	124.1683	24.59	26.54	17.72	15.52	26.9	3.194	2.819	1019	10189	1.669	1.165	0	0	935.7296	0.103143	0.597439	0.134109	0.367	345.9	1686700	386.076	3743700	0.000814	0.015028	0.403	0.403	3.631	100.1	832	0.1777	0.2535	0.315	0.4147	8.91	-8.912	7712	5488	4333	0.038772
QC_Shew_12_02_pt5_B_10Dec12_Cougar_12-12-02	0.003436	0.0109	33.1561	127.2767	22.69	24.07	18.26	17.91	24.67	3.537	3.523	1020	10207	1.702	1.163	0	0	877.0911	0.048759	0.662234	0.140736	1.9355	539	446230	461.346	1184950	-0.00311	0.01349	-1.49	-1.489	12.414	116.35	798	0.2174	0.3053	0.3632	0.4756	9.85	-9.851	8159	6352	5126	0.045064
QC_Shew_12_02_pt5_B_10Dec12_Lynx_12-11-08	0.001614	0.015566	31.1251	139.3409	15.09	14.71	12.5	19.93	15.94	4.023	4.043	983	9833	1.561	1.118	1	0	881.4313	0.042167	0.830351	0.214759	0.745	595.9	1237400	1139.283	2325900	-0.003595	0.013818	-1.641	-1.641	7.535	127.2	874	0.1787	0.3512	0.3833	0.4939	9.85	-9.851	8276	6301	5209	0.061624
QC_Shew_12_02_pt5_B_11Dec12_Cougar_12-12-02	0.001218	0.010476	33.7872	121.4957	23.9	24.92	17.5	18.17	25.09	3.443	3.321	1052	10521	1.655	1.168	0	0	882.8976	0.067558	0.626842	0.143732	1.0615	556.8	859310	424.896	1795300	-0.00353	0.013527	-1.683	-1.682	8.057	117.05	819	0.2054	0.2816	0.3386	0.443	9.5	-9.497	7953	6179	4954	0.040573
QC_Shew_12_02_pt5_b_12Nov12_Cougar_12-04-17	0.002457	0.009493	32.5576	137.5101	17.97	18.32	13.03	15	17.95	3.672	3.385	1033	10329	1.665	1.16	0	0	882.9619	0.057252	0.687235	0.136132	0.938	591.2	941270	626.76	2165950	0.007698	0.015767	3.742	3.743	7.461	132.1	826	0.1938	0.2983	0.3725	0.4834	9.78	-9.781	8601	6839	5535	0.050407
QC_Shew_12_02_pt5_b_13Sep12_Lynx_12-07-02	0.001233	0.025077	17.5865	138.3448	17.45	16.28	15.97	38.23	15.24	3.362	3.134	607	6067	1.47	1.096	0	1	865.477	0.069414	0.556399	0.123644	5.105	303.8	1129400	699.929	3862100	0.00157	0.011538	0.844	0.847	3.299	85.675	931	0.0484	0.2489	0.2813	0.3233	8.02	-8.018	4736	3115	2541	0.038961
QC_Shew_12_02_pt5_b_14Sep12_Lynx_12-07-02	0.001883	0.015066	16.3102	113.9778	17.61	16.21	16.66	26.76	15.37	4.546	2.735	560	5606	1.497	1.107	0	0	843.9022	0.049241	0.407468	0.063192	10.4795	340.7	761890	689.794	2765400	0.005344	0.011698	2.711	2.712	4.801	90.09	1099	0.0332	0.1982	0.2256	0.2682	7.52	-7.516	3626	2567	2193	0.036024
QC_Shew_12_02_pt5_b_15Aug12_Lynx_12-06-06	0.002178	0.01188	37.3208	135.2865	14.92	14.48	25.51	12.12	14.49	3.625	2.89	1303	13036	1.632	1.141	1	0	865.8937	0.049888	0.567005	0.105625	0.296	356.7	4403200	669.94	1.56E+07	0.003224	0.013971	1.602	1.603	1.011	67.01	667	0.1943	0.3144	0.3452	0.435	9.8	-9.801	9699	6805	5520	0.053623
QC_Shew_12_02_pt5_b_15Oct12_Lynx_12-06-02	0	0	6.1066	1.1463	5.26	5.21	7.22	23.35	5.15	0	0	141	1411	2.151	1.594	2	3	926.447	0	2.333333	0.666667	33.87	37.86	2036.4	14.551	15042	0.00997	0.011662	3.105	3.136	100	23.68	419	0	0	0	0.0036	6.04	-6.037	12	10	9	0
QC_Shew_12_02_pt5_b_16Nov12_Lynx_12-11-07	0.01108	0.009564	38.9091	110.2056	32.27	33.43	41.99	9.02	29.06	3.382	2.473	1194	11945	1.659	1.173	1	0	858.8564	0.052399	0.431329	0.082368	0.71	696.85	762385	107.863	3750200	-0.002752	0.012404	-1.429	-1.429	5.365	117.8	796	0.1195	0.2441	0.3454	0.4933	9.28	-9.278	8168	5507	4471	0.064415
QC_Shew_12_02_pt5_b_16Oct12_Lynx_12-06-02	0.171429	0.028571	16.2444	1.1696	8.01	5.87	7.46	48.9	9.05	4.5	0	372	3723	1.115	0.89	0	0	736.1142	0	4.333333	6.333333	33.942	81.41	1678.9	8.376	13405	0.001411	0.008451	0.496	0.496	100	40.93	663	0	0	0.0003	0.0091	6.13	-6.133	35	15	13	0
QC_Shew_12_02_pt5_b_17Oct12_Lynx_12-06-02	0	0.001815	28.4816	9.7256	13.62	14.62	7.42	14.11	15.17	7.633	4.455	650	6509	1.607	1.076	0	0	778.3716	0	0.92	0.252	27.138	28.87	3001.2	36.077	21169	-0.004923	0.019312	-2.252	-2.249	100	43.97	545	0.0025	0.0055	0.0308	0.1139	6.31	-6.309	547	480	439	0.006834
QC_Shew_12_02_pt5_b_18Sep12_Lynx_12-07-02	0.001815	0.016428	34.7605	150.602	20.24	21.47	13.14	17.97	21.73	2.912	2.365	1180	11797	1.716	1.168	0	0	891.4845	0.076095	0.602328	0.125782	0.307	315.7	1679300	518.676	5617100	0.002196	0.013379	1.065	1.066	2.525	136.95	1158	0.2695	0.3198	0.3406	0.4361	9.88	-9.878	10180	6436	5056	0.04015
QC_Shew_12_02_pt5_b_19Nov12_Cougar_12-04-17	0.001608	0.012436	34.1327	136.6139	17.9	18.28	13.77	14.74	17.94	3.572	3.608	1085	10845	1.683	1.161	0	0	881.9177	0.07328	0.672994	0.140029	0.739	601	1164400	567.598	2560450	0.006755	0.01507	3.24	3.24	6.051	139.7	848	0.2401	0.311	0.3756	0.4594	9.92	-9.916	8961	7078	5667	0.05135
QC_Shew_12_02_pt5_b_1Nov12_Cougar_12-04-17	0.001706	0.002494	28.9824	131.4246	18.1	18.51	14.43	17.09	18.76	3.845	3.736	889	8887	1.806	1.179	0	0	869.1306	0.063372	0.600549	0.076184	3.186	448.85	275925	131.562	817235	0.002783	0.01268	1.385	1.385	22.879	120.6	782	0.1257	0.2938	0.3747	0.4652	9.5	-9.495	7333	6236	5165	0.045886
QC_Shew_12_02_pt5_b_20Aug12_Lynx_12-06-06	0.00283	0.012691	35.1302	155.8488	15.48	15.11	25.47	12.19	14.94	2.866	2.982	1226	12264	1.617	1.147	1	0	901.4575	0.124957	0.594443	0.126492	0.315	468.15	1860100	393.13	6634700	0.006824	0.013512	3.363	3.365	2.183	127.9	968	0.2135	0.3739	0.3769	0.463	10	-9.997	10548	7656	5803	0.050146
QC_Shew_12_02_pt5_b_26Nov12_Cougar_12-04-17	0.001954	0.010117	32.5264	133.6453	18.05	18.37	13.34	15.32	18.4	3.694	3.644	1020	10196	1.751	1.186	0	0	875.0795	0.052687	0.658381	0.122158	1.4115	552.95	547770	411.084	1342400	0.003139	0.013892	1.532	1.532	11.947	126.9	824	0.1957	0.308	0.3854	0.474	9.86	-9.86	8354	6756	5483	0.050885
QC_Shew_12_02_pt5_b_26Oct12_Cougar_12-06-04	0.002448	0.011423	34.1658	125.5642	18.55	19.81	13.69	14.85	19.68	3.638	3.311	1093	10934	1.66	1.146	0	0	871.1447	0.070924	0.694869	0.165336	0.4395	533.4	2231500	433.131	4940200	0.003027	0.013939	1.44	1.44	3.406	118.6	814	0.1936	0.2863	0.3459	0.4286	9.4	-9.395	8279	6443	5216	0.045245
QC_Shew_12_02_pt5_b_27Oct12_Lynx_12-06-02	0.002606	0.017229	32.958	104.8	16.96	17.57	10.78	15.12	17.72	3.075	3.665	1098	10979	1.525	1.123	0	0	997.0098	0.274684	0.422785	0.046329	0.798	399.2	1363400	528.921	2891900	-0.007011	0.012868	-3.636	-3.635	5.724	87.55	759	0.2511	0.2367	0.2195	0.2538	8.04	-8.045	6592	4929	3862	0.06059
QC_Shew_12_02_pt5_b_28Nov12_Cougar_12-12-02	0.00298	0.008463	33.4347	125.4086	25.33	26.28	18.75	18.34	26.22	3.414	2.712	1043	10433	1.761	1.196	0	0	880.7789	0.064904	0.615603	0.132649	0.707	450.2	971580	290.164	2.25E+06	-0.000108	0.01352	-0.056	-0.054	7.738	126.8	836	0.1955	0.2959	0.3441	0.4489	9.6	-9.597	8096	6337	5020	0.044821
QC_Shew_12_02_pt5_b_28Oct12_Lynx_12-06-02	0.002944	0.01233	32.577	83.4331	17.36	17.86	11.44	16.13	18.15	3.773	4.513	1073	10731	1.627	1.15	0	0	1011.008	0.214023	0.312977	0.009047	1.13	443.5	1170600	464.299	2515350	-0.005426	0.011183	-2.882	-2.881	6.515	64.35	607	0.1915	0.1919	0.1736	0.2138	7.5	-7.504	5202	4006	3333	0.053105
QC_Shew_12_02_pt5_b_29Nov12_Cougar_12-12-02	0.002118	0.004485	31.8071	126.1354	23.18	24.53	16.5	16.92	24.03	3.563	3.074	987	9870	1.799	1.194	15	17	882.1181	0.063077	0.601712	0.127731	0.969	463.55	753210	101.85	1830500	-0.000826	0.014132	-0.387	-0.387	9.855	126.85	823	0.2109	0.3137	0.3647	0.4458	9.78	-9.777	7760	6313	5088	0.041077
QC_Shew_12_02_pt5_b_2Nov12_Cougar_12-04-17	0.002352	0.006437	29.8585	135.2714	17.85	18.7	13.55	14.77	19.44	3.968	3.736	938	9381	1.772	1.17	0	0	866.677	0.042295	0.653543	0.111361	2.263	545.95	440000	257.95	1270450	0.00471	0.013894	2.261	2.261	13.13	116.75	802	0.1265	0.2853	0.3781	0.4818	9.47	-9.473	7747	6301	5286	0.051078
QC_Shew_12_02_pt5_b_30Aug12_Lynx_12-06-02	0.001889	0.017814	34.4106	161.4909	14.96	15.42	13.31	14.66	16.01	3.016	2.95	1186	11862	1.572	1.134	0	0	903.1664	0.116976	0.615699	0.1386	0.35	396.05	1823700	658.515	6021600	0.002024	0.010841	0.992	0.992	2.502	119.95	981	0.2805	0.3784	0.3877	0.4691	10.36	-10.362	10684	7539	5747	0.055333
QC_Shew_12_02_pt5_b_30Nov12_Cougar_12-12-02	0.001932	0.007501	32.5364	135.2024	22.82	24.22	17.14	17.53	24.41	3.457	3.087	1021	10208	1.718	1.17	0	0	891.4898	0.07044	0.627254	0.127463	0.759	504.9	992350	288.964	2220400	0.000569	0.013148	0.265	0.265	7.569	126.5	833	0.2071	0.3089	0.3668	0.4623	9.76	-9.761	8504	6733	5385	0.043268
QC_Shew_12_02_pt5_b_31Aug12_Lynx_12-07-02	0.002219	0.01775	34.8243	129.4211	15.5	15.86	12.84	16.85	16.25	3.637	2.988	1183	11834	1.617	1.14	0	0	839.4697	0.042343	0.663788	0.167053	0.836	397.45	1194900	605.623	4179400	-0.00113	0.012805	-0.557	-0.557	3.711	108.7	883	0.2012	0.3302	0.3229	0.3809	9.48	-9.477	8687	6107	4945	0.048332
QC_Shew_12_02_pt5_b_31Oct12_Lynx_12-06-02	0.002114	0.016515	33.8096	111.9505	17.15	18.13	11.3	13.31	18.47	3.189	3.203	1090	10908	1.514	1.124	0	0	979.3455	0.276336	0.526207	0.13233	0.694	402.3	668440	322.439	1582200	0.002894	0.012299	1.43	1.43	9.365	166.9	1035	0.2159	0.2674	0.2595	0.306	8.3	-8.296	7322	5529	4306	0.044589
QC_Shew_12_02_pt5_b_3Dec12_Cougar_12-12-02	0.001898	0.007117	32.4963	129.7071	23.51	24.89	18.19	17.95	25.11	3.775	3.279	1004	10038	1.717	1.174	0	0	883.9771	0.05786	0.644105	0.124891	1.369	525.25	600835	325.275	1332700	0.002531	0.013598	1.179	1.179	11.866	115.15	779	0.2009	0.3132	0.3663	0.4632	9.82	-9.82	8152	6513	5285	0.042384
QC_Shew_12_02_pt5_b_4Sep12_Lynx_12-07-02	0	0	17.5115	2.2271	15.27	16.88	4.8	50.18	17.69	4.143	3.5	394	3941	1.406	1.052	0	0	853.1	0	1.5	1.1	110.7275	83.64	1352.3	17.718	16754	3.46E-03	0.01292	1.452	1.564	100	28.81	628	0.0003	0.0003	0.0014	0.0199	6.24	-6.243	76	47	41	0
QC_Shew_12_02_pt5_B_7Dec12_Cougar_12-12-02	0.001533	0.010379	33.2926	127.3256	23.95	25.04	18.27	18.57	25.19	3.327	3.299	1028	10285	1.696	1.165	0	0	885.4689	0.063022	0.654589	0.129556	1.259	522.5	633540	417.102	1377800	-8.96E-04	0.013353	-0.435	-0.434	11.84	119.7	793	0.2228	0.3008	0.3587	0.4596	9.84	-9.843	8215	6381	5101	0.041364
QC_Shew_12_02_pt5_b_7Nov12_Cougar_12-04-17	0.002905	0.008109	33.4278	123.5798	17.93	18.47	14.03	15.1	18.33	3.792	3.803	1082	10820	1.74	1.183	0	0	871.0972	0.068511	0.645392	0.118054	1.048	496.7	1092450	376.425	2629300	-0.004779	0.013087	-2.324	-2.323	6.703	95.75	666	0.1898	0.2777	0.3536	0.4242	9.56	-9.561	7957	6424	5267	0.046706
